TransactionID,DateTime,CustomerID,CustomerName,Age,Gender,Country,City,ProductID,ProductName,Category,Price,Quantity,TotalAmount,DiscountApplied,PaymentMethod,OrderStatus,DeliveryDate,ReviewRating,Feedback
TXN1372,2023-06-24 10:10:00,5344,Theresa Turner,72,Male,Finland,Sullivanport,P5372,Electric Toothbrush,Personal Care,346.76,9,3063.1600000000003,57.68,Cash,Cancelled,2023-06-26 10:10:00,1.1,Simply drop somebody will product piece common.
TXN1373,2023-10-25 22:07:00,3900,Alan Martinez,66,Male,Tanzania,Allenbury,P5373,Bluetooth Speaker,Electronics,149.31,6,857.48,38.38,PayPal,Pending,2023-10-30 22:07:00,5.0,Nor low decision road light history.
TXN1374,2023-11-27 07:46:00,2642,Adrian Patel,36,Other,Wallis and Futuna,West Karen,P5374,Wireless Headphones,Electronics,339.86,3,911.77,107.81,Credit Card,Cancelled,2023-11-30 07:46:00,4.3,College budget old hit quality current.
TXN1375,2023-07-01 12:24:00,1491,Tabitha Tapia,31,Other,Ecuador,North Margaret,P5375,Kitchen Blender,Appliances,221.68,7,1295.82,255.94,PayPal,Completed,2023-07-04 12:24:00,4.3,Move evening officer rate push certainly your.
TXN1376,2023-10-11 05:26:00,6193,James Day,35,Female,Jamaica,West Michaelborough,P5376,Electric Toothbrush,Personal Care,345.93,4,1143.44,240.28,PayPal,Cancelled,2023-10-14 05:26:00,2.5,Region position similar because summer clear page.
TXN1377,2023-05-07 20:01:00,8245,Michael Martinez,20,Male,Morocco,Torresstad,P5377,Wireless Headphones,Electronics,356.58,2,611.3399999999999,101.82,Bank Transfer,Pending,2023-05-08 20:01:00,4.7,A around debate name present current positive.
TXN1378,2023-10-19 04:31:00,1633,Rebecca Smith,47,Male,Russian Federation,Erikfort,P5378,Wireless Headphones,Electronics,324.81,7,2072.15,201.52,Credit Card,Completed,2023-10-23 04:31:00,3.2,Hit agent effort so defense late resource.
TXN1379,2023-03-01 23:35:00,6084,Alexander Day,26,Other,Pakistan,East Betty,P5379,Running Shoes,Clothing,355.22,6,1782.0700000000002,349.25,Bank Transfer,Cancelled,2023-03-06 23:35:00,4.7,Huge apply write tax.
TXN1380,2023-09-04 10:35:00,6869,Jay Smith,30,Female,Taiwan,North Michael,P5380,LED Desk Lamp,Home Decor,416.04,2,687.46,144.62,PayPal,Completed,2023-09-05 10:35:00,2.8,Have he arrive along half brother guess article.
TXN1381,2023-05-26 13:18:00,8871,Jacqueline Ibarra,49,Male,Qatar,Christianport,P5381,Electric Toothbrush,Personal Care,402.8,7,2308.19,511.41,Cash,Completed,2023-06-02 13:18:00,1.2,Five season heavy role blood.
TXN1382,2023-10-18 00:08:00,6030,Doris Cain,75,Female,Oman,Kevinland,P5382,Bluetooth Speaker,Electronics,160.16,8,1218.73,62.55,Credit Card,Cancelled,2023-10-22 00:08:00,4.0,Learn ever room director reduce.
TXN1383,2023-04-25 18:06:00,3357,Amanda Dominguez,40,Female,Italy,Port Kenneth,P5383,Electric Toothbrush,Personal Care,68.91,4,251.69,23.95,Cash,Pending,2023-04-29 18:06:00,3.0,Fire western security want serious.
TXN1384,2023-07-31 04:29:00,1532,Michael Morales,33,Other,French Polynesia,Joymouth,P5384,Running Shoes,Clothing,20.46,6,111.2,11.56,PayPal,Pending,2023-08-04 04:29:00,2.4,Study someone art magazine once create capital.
TXN1385,2023-11-27 03:00:00,7541,Amy Nelson,70,Female,Jamaica,Port Victorberg,P5385,Running Shoes,Clothing,452.22,1,414.73,37.49,Credit Card,Pending,2023-12-02 03:00:00,4.3,State small leave total attack she.
TXN1386,2023-07-22 02:13:00,9024,Peter Deleon,35,Female,Israel,South Hannah,P5386,Office Chair,Furniture,352.54,8,2615.86,204.46,Bank Transfer,Completed,2023-07-26 02:13:00,3.1,Idea western by pull voice.
TXN1387,2023-08-20 14:49:00,3074,William Kennedy,28,Male,Mozambique,Wrightmouth,P5387,Wireless Headphones,Electronics,491.18,9,4094.35,326.27,Cash,Completed,2023-08-27 14:49:00,1.1,Officer few wrong concern project present.
TXN1388,2023-07-08 01:30:00,3022,Julian Brooks,45,Female,Austria,Washingtonborough,P5388,Smartphone Case,Accessories,117.41,8,869.8299999999999,69.45,Cash,Cancelled,2023-07-12 01:30:00,1.6,Right case effort actually single language.
TXN1389,2023-08-08 07:12:00,3290,Antonio Lozano,32,Female,New Caledonia,Amandashire,P5389,Office Chair,Furniture,485.75,1,403.91,81.84,Credit Card,Completed,2023-08-09 07:12:00,1.2,Ability provide charge go really arm.
TXN1390,2023-09-11 05:08:00,4043,Michael Vance,27,Other,Mongolia,Leeview,P5390,Wireless Headphones,Electronics,158.94,9,1276.18,154.28,Credit Card,Pending,2023-09-12 05:08:00,2.5,President pass themselves song.
TXN1391,2023-01-23 03:15:00,4900,Stephanie Davis,34,Female,Seychelles,Jonesberg,P5391,Kitchen Blender,Appliances,71.46,7,416.2000000000001,84.02,Cash,Completed,2023-01-28 03:15:00,1.8,Some inside talk early skill relate fish.
TXN1392,2023-11-16 21:26:00,7193,Dale Peters,55,Female,Fiji,Gillespieton,P5392,Running Shoes,Clothing,139.76,3,382.77,36.51,Cash,Completed,2023-11-21 21:26:00,5.0,Main while tonight reflect whose sister.
TXN1393,2023-12-27 23:07:00,1932,Elizabeth James,32,Other,Namibia,New Michaelmouth,P5393,LED Desk Lamp,Home Decor,73.69,4,253.37,41.39,PayPal,Pending,2024-01-03 23:07:00,4.2,Player speech piece.
TXN1394,2023-08-27 15:19:00,1647,Lauren Hunt,37,Male,Bolivia,Markfort,P5394,Office Chair,Furniture,210.09,5,871.0300000000001,179.42,Bank Transfer,Completed,2023-09-01 15:19:00,2.0,Perform share inside grow condition amount evidence.
TXN1395,2023-06-15 03:24:00,1453,Megan Smith,20,Female,Antarctica (the territory South of 60 deg S),Bartonhaven,P5395,Smartphone Case,Accessories,90.36,3,230.81,40.27,Cash,Cancelled,2023-06-20 03:24:00,2.1,Technology similar find teacher better.
TXN1396,2023-03-07 10:15:00,9670,Julia Ryan,62,Female,Tajikistan,Port Amy,P5396,Running Shoes,Clothing,227.62,5,1113.1699999999998,24.93,Credit Card,Cancelled,2023-03-09 10:15:00,1.1,Commercial discover them say even idea relationship us.
TXN1397,2023-11-07 14:21:00,9104,Todd Spears,52,Male,Maldives,East Joseph,P5397,Laptop Stand,Office Supplies,325.64,2,579.75,71.53,Cash,Pending,2023-11-12 14:21:00,4.1,Production rule generation nice dream.
TXN1398,2023-06-28 23:24:00,4285,Raven Jones,35,Female,Greenland,Ballardburgh,P5398,Yoga Mat,Fitness,298.3,8,1973.43,412.97,Bank Transfer,Pending,2023-06-29 23:24:00,2.1,Fast under along tell affect notice goal.
TXN1399,2023-09-16 19:00:00,5702,Vanessa Grant,27,Female,Ukraine,Hawkinsview,P5399,Running Shoes,Clothing,448.11,6,2683.48,5.18,Cash,Cancelled,2023-09-19 19:00:00,4.0,Able threat professional work land politics tell receive.
TXN1400,2023-08-13 12:42:00,4690,Lori Lane,21,Male,United Kingdom,Jonathanmouth,P5400,Kitchen Blender,Appliances,234.78,10,2198.46,149.34,Cash,Pending,2023-08-19 12:42:00,1.3,Yet plan drop born small wait story.
TXN1401,2023-12-01 11:35:00,4968,Cory Miller,32,Female,Yemen,North Jennifermouth,P5401,Yoga Mat,Fitness,36.25,8,243.19,46.81,Bank Transfer,Pending,2023-12-04 11:35:00,4.2,Control establish include above pull southern happy.
TXN1402,2023-08-20 20:18:00,9353,Samantha Palmer,33,Male,Taiwan,Cortezshire,P5402,Wireless Headphones,Electronics,325.89,4,1118.33,185.23,Credit Card,Completed,2023-08-25 20:18:00,3.9,Tv chair effort increase very offer talk course.
TXN1403,2023-02-26 08:17:00,6963,Mary Smith,43,Female,Greece,West Lauren,P5403,Electric Toothbrush,Personal Care,278.24,8,2185.94,39.98,PayPal,Pending,2023-02-27 08:17:00,2.7,Manage answer size song.
TXN1404,2023-01-28 09:30:00,3847,Brian Berg,39,Male,Niger,Sandraview,P5404,Laptop Stand,Office Supplies,474.15,10,4546.02,195.48,Cash,Cancelled,2023-01-29 09:30:00,1.7,Movie especially before begin yourself free almost.
TXN1405,2023-10-07 17:38:00,7169,Christopher Hall,51,Male,Malaysia,Kyleview,P5405,LED Desk Lamp,Home Decor,369.53,3,952.69,155.9,Credit Card,Cancelled,2023-10-13 17:38:00,3.7,Skill law different teach hope truth pass stuff.
TXN1406,2023-03-18 05:45:00,8298,Jeremy Davis,51,Other,French Guiana,West Stephanie,P5406,Yoga Mat,Fitness,147.46,2,286.56,8.36,Bank Transfer,Completed,2023-03-24 05:45:00,1.9,Movement game financial security right up wish reveal.
TXN1407,2023-04-05 06:10:00,4594,Michael Sutton,63,Female,Tajikistan,Lake Williamland,P5407,Yoga Mat,Fitness,481.3,6,2320.1400000000003,567.66,Credit Card,Pending,2023-04-11 06:10:00,4.4,Keep relationship factor national.
TXN1408,2023-08-22 12:56:00,3850,Shane Morton,19,Male,Puerto Rico,North Aaron,P5408,Laptop Stand,Office Supplies,63.56,10,554.8000000000001,80.8,Cash,Pending,2023-08-29 12:56:00,4.6,White control while many score trial.
TXN1409,2023-04-11 00:55:00,5593,Travis Mckinney,65,Female,Botswana,Williamborough,P5409,LED Desk Lamp,Home Decor,141.98,4,495.22,72.7,PayPal,Cancelled,2023-04-18 00:55:00,3.2,Traditional form reveal same.
TXN1410,2023-05-04 17:23:00,9811,Samantha Ramirez,56,Other,Greenland,East Amanda,P5410,LED Desk Lamp,Home Decor,392.69,8,2689.61,451.91,Credit Card,Pending,2023-05-08 17:23:00,1.3,Themselves deep opportunity still.
TXN1411,2023-01-14 09:23:00,3979,Lauren Lewis,44,Other,Cameroon,South Lindsey,P5411,Wireless Headphones,Electronics,247.95,2,450.31,45.59,Cash,Pending,2023-01-20 09:23:00,2.1,Treatment natural director about.
TXN1412,2023-10-08 16:58:00,9157,John Cox,75,Other,Zimbabwe,Rollinsport,P5412,Yoga Mat,Fitness,307.04,4,985.28,242.88,PayPal,Pending,2023-10-12 16:58:00,3.9,Feel approach decide.
TXN1413,2023-06-15 01:06:00,1212,Caitlin Rice,30,Other,Malaysia,Watsonmouth,P5413,Electric Toothbrush,Personal Care,307.63,4,1014.56,215.96,PayPal,Pending,2023-06-19 01:06:00,3.7,Continue group like oil everything factor reduce.
TXN1414,2023-01-11 16:01:00,9399,Mark Charles,50,Male,Holy See (Vatican City State),Hernandezburgh,P5414,Bluetooth Speaker,Electronics,316.19,1,289.26,26.93,Bank Transfer,Cancelled,2023-01-18 16:01:00,4.2,Main material rule itself stand.
TXN1415,2023-08-10 09:56:00,5910,Nicholas Carter,30,Other,Zambia,Singhmouth,P5415,Running Shoes,Clothing,333.42,1,270.26,63.16,Cash,Cancelled,2023-08-13 09:56:00,1.4,Design news stuff spring talk.
TXN1416,2023-12-29 08:38:00,3372,Laurie Smith,48,Female,Sao Tome and Principe,Port Antonio,P5416,Wireless Headphones,Electronics,254.42,5,1087.01,185.09,Cash,Pending,2024-01-05 08:38:00,2.9,Option three smile.
TXN1417,2023-03-31 12:30:00,1316,Jennifer Herring,19,Other,Madagascar,West Curtis,P5417,Office Chair,Furniture,85.58,5,368.73,59.17,Bank Transfer,Completed,2023-04-06 12:30:00,1.3,Audience couple sister movement.
TXN1418,2023-05-14 19:46:00,4490,William Reynolds,70,Other,Paraguay,New Tyler,P5418,LED Desk Lamp,Home Decor,171.33,2,301.01000000000005,41.65,Credit Card,Completed,2023-05-21 19:46:00,2.0,Concern idea build strategy way away movie.
TXN1419,2023-08-07 20:30:00,8254,Margaret Edwards,42,Other,Gibraltar,Michellebury,P5419,Office Chair,Furniture,272.11,7,1747.42,157.35,PayPal,Completed,2023-08-12 20:30:00,1.7,Late participant upon city.
TXN1420,2023-11-17 11:05:00,4039,Dennis Abbott,34,Other,Palau,Candacestad,P5420,Wireless Headphones,Electronics,444.83,9,3370.94,632.53,PayPal,Cancelled,2023-11-24 11:05:00,1.0,Stock see themselves ever score or.
TXN1421,2023-06-20 22:27:00,9372,Timothy Morris,60,Male,Kyrgyz Republic,West Maryberg,P5421,Running Shoes,Clothing,43.97,10,386.73,52.97,PayPal,Pending,2023-06-24 22:27:00,2.4,Every game drive final.
TXN1422,2023-03-28 20:48:00,9001,Vincent Buckley,25,Female,Gambia,North Wendy,P5422,Smartphone Case,Accessories,40.13,9,299.92,61.25,Bank Transfer,Cancelled,2023-04-03 20:48:00,2.9,Federal bit far door before call land.
TXN1423,2023-10-01 14:45:00,4083,Melanie Stevens,74,Male,Philippines,South Mariahtown,P5423,Running Shoes,Clothing,317.37,9,2712.96,143.37,Cash,Cancelled,2023-10-05 14:45:00,3.4,Cause who hour increase car left.
TXN1424,2023-08-08 10:04:00,6769,Stephanie Martinez,54,Male,Czech Republic,Lake Leslie,P5424,Office Chair,Furniture,231.79,9,1761.18,324.93,Bank Transfer,Pending,2023-08-11 10:04:00,1.3,Foreign sign popular pass today response home.
TXN1425,2023-02-19 12:12:00,3358,Christina Rivera,69,Other,China,East Susanshire,P5425,Kitchen Blender,Appliances,344.23,3,989.37,43.32,Cash,Cancelled,2023-02-25 12:12:00,3.3,Style measure situation probably rather professional edge.
TXN1426,2023-08-30 12:07:00,5551,Todd Powell,36,Other,Pitcairn Islands,South Bryanport,P5426,Running Shoes,Clothing,222.93,6,1252.39,85.19,Credit Card,Pending,2023-09-02 12:07:00,3.1,Fill onto measure fight say effect fast.
TXN1427,2023-10-29 04:14:00,6618,Justin Rojas,62,Other,Montenegro,Thomasville,P5427,Running Shoes,Clothing,257.17,3,767.66,3.85,Credit Card,Cancelled,2023-11-04 04:14:00,1.7,Hour visit responsibility.
TXN1428,2023-07-28 13:31:00,6158,Mrs. Janet Powell DDS,72,Male,Dominica,Port Matthewmouth,P5428,Kitchen Blender,Appliances,185.75,8,1217.01,268.99,Cash,Completed,2023-08-01 13:31:00,2.8,Network family play hear forget case style also.
TXN1429,2023-04-05 00:53:00,6588,Danielle Figueroa,73,Female,Dominica,Lake Karen,P5429,Kitchen Blender,Appliances,63.87,8,451.69,59.27,Cash,Pending,2023-04-12 00:53:00,3.1,So field resource still middle might purpose.
TXN1430,2023-12-18 16:37:00,4578,Priscilla Sims,47,Other,Zambia,Lake Cynthia,P5430,Bluetooth Speaker,Electronics,123.04,6,637.32,100.92,Credit Card,Completed,2023-12-22 16:37:00,4.5,Themselves head brother half form hope they past.
TXN1431,2023-01-21 18:27:00,3452,David Kirk,25,Female,Sweden,Lake Johntown,P5431,Bluetooth Speaker,Electronics,21.68,9,169.8,25.32,Bank Transfer,Cancelled,2023-01-22 18:27:00,1.5,Sport collection happen research off score building.
TXN1432,2023-01-29 16:40:00,9808,Daniel Duran,28,Other,Japan,North Alicia,P5432,Laptop Stand,Office Supplies,178.04,1,148.14999999999998,29.89,Credit Card,Pending,2023-01-31 16:40:00,1.1,Lose structure five police great reduce town.
TXN1433,2023-09-05 20:43:00,8910,Susan Stephenson,73,Male,Trinidad and Tobago,Webbbury,P5433,Bluetooth Speaker,Electronics,358.29,8,2741.69,124.63,Cash,Cancelled,2023-09-10 20:43:00,2.9,Provide include real science kitchen much a.
TXN1434,2023-01-10 18:34:00,3815,Frank Mccullough,18,Female,Hong Kong,Karachester,P5434,Kitchen Blender,Appliances,340.6,6,1962.02,81.58,Bank Transfer,Completed,2023-01-14 18:34:00,1.4,Once interesting school decide remember city.
TXN1435,2023-01-28 05:55:00,4923,Amanda Bean,34,Female,Niger,Port Chad,P5435,Office Chair,Furniture,249.3,2,445.85,52.75,Bank Transfer,Pending,2023-01-31 05:55:00,2.0,Decade discussion daughter from.
TXN1436,2023-11-08 20:23:00,5199,Natasha Baird,74,Other,South Africa,Michaelstad,P5436,Yoga Mat,Fitness,211.43,7,1387.07,92.94,Bank Transfer,Pending,2023-11-14 20:23:00,4.5,Hot hand someone.
TXN1437,2023-12-24 00:15:00,8612,Sherri Rodriguez,48,Female,Jordan,Jamesshire,P5437,Laptop Stand,Office Supplies,311.52,7,1794.54,386.1,Credit Card,Completed,2023-12-28 00:15:00,4.3,Them head doctor.
TXN1438,2023-01-30 09:37:00,8117,Dwayne Rubio,30,Male,Oman,Lake Austin,P5438,Kitchen Blender,Appliances,264.02,4,986.3,69.78,Cash,Completed,2023-02-05 09:37:00,4.5,Fire player even home example.
TXN1439,2023-12-15 00:58:00,7801,Katrina Mason,21,Other,Cocos (Keeling) Islands,North Katherine,P5439,Bluetooth Speaker,Electronics,322.89,2,566.42,79.36,Credit Card,Cancelled,2023-12-21 00:58:00,4.7,By glass up full toward recent she.
TXN1440,2023-07-01 21:11:00,6506,Angie Campbell,75,Other,Denmark,East Juliemouth,P5440,Wireless Headphones,Electronics,280.63,3,755.28,86.61,PayPal,Pending,2023-07-06 21:11:00,4.0,Key produce strong news worker whole.
TXN1441,2023-01-14 23:52:00,1925,Lori Wilson,73,Female,Nicaragua,Ortegafurt,P5441,Yoga Mat,Fitness,230.28,7,1498.39,113.57,Bank Transfer,Cancelled,2023-01-16 23:52:00,1.5,Garden you growth heart animal.
TXN1442,2023-06-21 07:55:00,7429,Cameron Garcia,45,Other,Aruba,West Susan,P5442,Smartphone Case,Accessories,231.57,6,1282.29,107.13,Credit Card,Cancelled,2023-06-26 07:55:00,1.5,Three consumer see develop page like watch tax.
TXN1443,2023-11-17 14:49:00,7881,Michael Guzman,37,Other,Marshall Islands,Tonyamouth,P5443,Bluetooth Speaker,Electronics,111.63,7,711.29,70.12,PayPal,Completed,2023-11-18 14:49:00,4.5,Item deep contain store resource go discover.
TXN1444,2023-07-06 11:24:00,5790,Joshua Stevenson,51,Other,San Marino,New Meghan,P5444,Electric Toothbrush,Personal Care,105.1,7,711.4200000000001,24.28,Bank Transfer,Completed,2023-07-11 11:24:00,2.4,Space contain account special election attack.
TXN1445,2023-04-13 04:41:00,9574,Lindsay Sanchez,38,Male,Poland,Rossmouth,P5445,Smartphone Case,Accessories,190.38,7,1247.3300000000002,85.33,Cash,Pending,2023-04-15 04:41:00,1.2,Himself lot tonight body TV rule.
TXN1446,2023-09-24 08:57:00,2188,Catherine Diaz,68,Female,Solomon Islands,Christopherton,P5446,LED Desk Lamp,Home Decor,496.35,9,4393.629999999999,73.52,PayPal,Completed,2023-09-25 08:57:00,2.9,Television two fish sing.
TXN1447,2023-02-13 21:08:00,3670,James Keller,50,Other,Lithuania,Melindaborough,P5447,Smartphone Case,Accessories,69.7,3,188.55,20.55,Credit Card,Pending,2023-02-17 21:08:00,2.0,Ball happy policy south arm continue.
TXN1448,2023-04-26 18:53:00,9214,Tiffany Burton,75,Male,Pitcairn Islands,North Sonya,P5448,Bluetooth Speaker,Electronics,307.15,5,1441.02,94.73,PayPal,Completed,2023-04-27 18:53:00,2.3,Unit mission education should child beyond.
TXN1449,2023-01-17 10:34:00,8286,Dana Brown,26,Female,Aruba,Richardborough,P5449,Electric Toothbrush,Personal Care,101.83,7,616.92,95.89,PayPal,Cancelled,2023-01-20 10:34:00,1.0,Write series catch sport.
TXN1450,2023-06-14 01:41:00,5509,Heidi Miller,60,Female,Belgium,Lake Dennis,P5450,Running Shoes,Clothing,19.24,1,17.74,1.5,Cash,Pending,2023-06-20 01:41:00,3.6,Generation practice trial sure.
TXN1451,2023-04-02 16:10:00,8721,Ashley Simmons,61,Male,Bouvet Island (Bouvetoya),Kathleenport,P5451,Kitchen Blender,Appliances,291.25,8,2060.66,269.34,Cash,Cancelled,2023-04-07 16:10:00,3.3,Office floor behind cup follow subject.
TXN1452,2023-07-16 12:38:00,7853,Amanda Hill,69,Other,Uzbekistan,South Phillipstad,P5452,Electric Toothbrush,Personal Care,392.82,10,3396.47,531.73,Cash,Cancelled,2023-07-21 12:38:00,2.8,Recognize really such world per military his improve.
TXN1453,2023-07-25 04:23:00,8029,Sherri Smith,33,Male,Sao Tome and Principe,North Kevinshire,P5453,Smartphone Case,Accessories,190.02,8,1239.0700000000002,281.09,PayPal,Pending,2023-07-26 04:23:00,3.9,Time help product difficult.
TXN1454,2023-04-26 00:06:00,3915,Jose Fitzgerald,21,Other,Haiti,North Dylan,P5454,Yoga Mat,Fitness,471.34,10,4082.06,631.34,Credit Card,Pending,2023-04-27 00:06:00,4.4,Be we bag stand near cup read.
TXN1455,2023-09-11 16:36:00,3905,Jocelyn Adams,41,Female,Monaco,Carterhaven,P5455,LED Desk Lamp,Home Decor,356.49,5,1466.44,316.01,Cash,Pending,2023-09-15 16:36:00,1.8,Science become scientist moment company free conference.
TXN1456,2023-11-07 20:04:00,3765,Kristin Whitney,30,Female,Denmark,Jillfurt,P5456,Wireless Headphones,Electronics,38.29,2,67.42999999999999,9.15,Bank Transfer,Cancelled,2023-11-14 20:04:00,2.4,Possible idea boy happy teacher new.
TXN1457,2023-07-14 20:45:00,3493,Terri Page,63,Other,Ukraine,Muellerchester,P5457,Wireless Headphones,Electronics,397.65,7,2774.78,8.77,Bank Transfer,Completed,2023-07-21 20:45:00,1.3,Individual learn day outside political.
TXN1458,2023-08-27 15:43:00,6608,Colleen Dillon,53,Female,Christmas Island,New Gabriellamouth,P5458,Wireless Headphones,Electronics,437.01,1,395.54,41.47,PayPal,Completed,2023-08-31 15:43:00,4.0,Art market like behind.
TXN1459,2023-04-29 14:41:00,4235,James Henderson,47,Other,Western Sahara,Hopkinsshire,P5459,LED Desk Lamp,Home Decor,358.79,9,3175.7200000000003,53.39,Credit Card,Cancelled,2023-04-30 14:41:00,4.6,Prove wait administration discussion.
TXN1460,2023-06-09 10:04:00,4139,David Evans,36,Male,Saint Kitts and Nevis,Phambury,P5460,Kitchen Blender,Appliances,313.79,9,2620.59,203.52,PayPal,Completed,2023-06-10 10:04:00,4.5,Everything federal order action draw three.
TXN1461,2023-07-28 08:32:00,1047,Eric Solis,74,Male,United States of America,Travisville,P5461,Laptop Stand,Office Supplies,114.85,5,491.65,82.6,Bank Transfer,Completed,2023-08-03 08:32:00,2.5,Method arrive challenge natural.
TXN1462,2023-01-02 21:05:00,6274,Amanda Lewis,72,Other,Uruguay,Port Kristiberg,P5462,Yoga Mat,Fitness,92.35,2,177.41,7.29,Cash,Cancelled,2023-01-05 21:05:00,3.0,They activity similar question.
TXN1463,2023-05-12 17:34:00,8308,Michele White,50,Other,Mayotte,Coleshire,P5463,Smartphone Case,Accessories,74.65,1,61.81,12.84,Cash,Completed,2023-05-14 17:34:00,2.4,Social film fact.
TXN1464,2023-01-09 17:10:00,4563,Shelly Floyd,72,Female,Romania,Port Lisashire,P5464,Electric Toothbrush,Personal Care,69.64,10,691.25,5.15,Cash,Completed,2023-01-12 17:10:00,1.9,Allow policy first drive all number different.
